isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
ERR1045858_00702	MG1348_maxbin_1_00007	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	MG1066_maxbin_09_00859	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.017	YN00_N	1173.5	YN00_S	368.5	YN00_t	0.0689	YN00_omega	0.0091	YN00_dS	0.0934	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0106	LWL85m_N	1135.0	LWL85m_S	407.0	LWL85m_rho	None	LWL85m_dS	0.083	LPB93	LPB93_dN	0.0	LPB93_dS	0.083	LPB93_w	0.0106	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.094	LWL85_w	0.0089	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0096	NG86_dS	0.0899
ERR1045858_00702	MG1174_maxbin_9_sub_00432	YN00	YN00_dN	0.0017	YN00_dN SE	0.0012	YN00_kappa	2.2119	YN00_dS SE	0.0137	YN00_N	1176.7	YN00_S	365.3	YN00_t	0.0488	YN00_omega	0.0269	YN00_dS	0.0632	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0301	LWL85m_N	1147.8	LWL85m_S	394.2	LWL85m_rho	None	LWL85m_dS	0.058	LPB93	LPB93_dN	0.001	LPB93_dS	0.059	LPB93_w	0.0284	LWL85	LWL85_dN	0.001	LWL85_S	356.3	LWL85_dS	0.064	LWL85_w	0.0263	LWL85_N	1185.7	NG86	NG86_dN	0.0017	NG86_omega	0.0283	NG86_dS	0.0607
ERR1045858_00702	SRR13259104_00739	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0088	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.0277	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.5	LWL85m_S	397.5	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0269
ERR1045858_00702	MG273_maxbin_4_00151	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0074	YN00_N	1175.8	YN00_S	366.2	YN00_t	0.0138	YN00_omega	0.0	YN00_dS	0.0194	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1120.4	LWL85m_S	421.6	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.017	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.019	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0188
ERR1045858_00702	ERR1045856_00718	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.3	YN00_S	366.7	YN00_t	0.0019	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.001	LPB93_dS	0.0	LPB93_w	inf	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	inf	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	SRR3350448_00669	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	MG1297_maxbin_2_00154	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0027	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.002	YN00_omega	0.0	YN00_dS	0.0027	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1265.2	LWL85m_S	276.8	LWL85m_rho	-0.001	LWL85m_dS	0.003	LPB93	LPB93_dN	0.0	LPB93_dS	0.003	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.002	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0027
ERR1045858_00702	SRR10957314_00713	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0107	YN00_N	1175.9	YN00_S	366.1	YN00_t	0.0281	YN00_omega	0.0	YN00_dS	0.0395	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1130.7	LWL85m_S	411.3	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.0	LPB93_dS	0.034	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.04	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.038
ERR1045858_00702	SRR10389210_00719	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	ERR1045808_00704	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0144	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0511	YN00_omega	0.0123	YN00_dS	0.0691	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0135	LWL85m_N	1154.4	LWL85m_S	387.6	LWL85m_rho	None	LWL85m_dS	0.064	LPB93	LPB93_dN	0.0	LPB93_dS	0.064	LPB93_w	0.0136	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.07	LWL85_w	0.0121	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0129	NG86_dS	0.0664
ERR1045858_00702	SRR5945977_00723	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045858_00702	AP012332_1_00741	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0088	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.0277	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.5	LWL85m_S	397.5	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0269
ERR1045858_00702	MG151_maxbin_2_00157	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0074	YN00_N	1175.8	YN00_S	366.2	YN00_t	0.0138	YN00_omega	0.0	YN00_dS	0.0194	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1120.4	LWL85m_S	421.6	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.017	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.019	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0188
ERR1045858_00702	ERR1939897_00699	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	SRR5449044_00722	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	ERR1045869_00723	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045858_00702	MG1357_maxbin_09_01195	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	SRR5449043_00721	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	MG32_maxbin_6_00217	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0159	YN00_N	1173.2	YN00_S	368.8	YN00_t	0.0601	YN00_omega	0.0	YN00_dS	0.0838	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1137.3	LWL85m_S	404.7	LWL85m_rho	None	LWL85m_dS	0.075	LPB93	LPB93_dN	0.0	LPB93_dS	0.078	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.2	LWL85_dS	0.085	LWL85_w	0.0	LWL85_N	1184.8	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0809
ERR1045858_00702	MG1276_maxbin_03_sub_00935	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	ERR1045811_00699	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	MG1397_maxbin_5_00470	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0106	YN00_N	1173.2	YN00_S	368.8	YN00_t	0.0281	YN00_omega	0.0	YN00_dS	0.0392	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1119.9	LWL85m_S	422.1	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.0	LPB93_dS	0.034	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.04	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.038
ERR1045858_00702	SRR10957311_00695	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0027	YN00_N	1175.8	YN00_S	366.2	YN00_t	0.0039	YN00_omega	0.3111	YN00_dS	0.0027	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.001	LPB93_w	0.4074	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.002	LWL85_w	0.3003	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.3243	NG86_dS	0.0027
ERR1045858_00702	MG163_maxbin_09_00516	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.011	YN00_N	1175.9	YN00_S	366.1	YN00_t	0.0301	YN00_omega	0.0	YN00_dS	0.0423	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1155.2	LWL85m_S	386.8	LWL85m_rho	None	LWL85m_dS	0.039	LPB93	LPB93_dN	0.0	LPB93_dS	0.04	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.043	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0408
ERR1045858_00702	MG282_maxbin_3_00343	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0074	YN00_N	1175.8	YN00_S	366.2	YN00_t	0.0138	YN00_omega	0.0	YN00_dS	0.0194	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1120.4	LWL85m_S	421.6	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.017	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.019	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0188
ERR1045858_00702	ERR1939904_00722	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	SRR8179089_00724	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	MG1343_maxbin_1_00856	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	ERR1045863_00717	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.3	YN00_S	366.7	YN00_t	0.0019	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.001	LPB93_dS	0.0	LPB93_w	inf	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	inf	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	MG1284_maxbin_1_00191	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0144	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0511	YN00_omega	0.0123	YN00_dS	0.0691	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0135	LWL85m_N	1154.4	LWL85m_S	387.6	LWL85m_rho	None	LWL85m_dS	0.064	LPB93	LPB93_dN	0.0	LPB93_dS	0.064	LPB93_w	0.0136	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.07	LWL85_w	0.0121	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0129	NG86_dS	0.0664
ERR1045858_00702	ERR1045866_00702	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	SRR10957307_00704	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0121	YN00_N	1172.8	YN00_S	369.2	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0506	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.8	LWL85m_S	398.2	LWL85m_rho	None	LWL85m_dS	0.046	LPB93	LPB93_dN	0.0	LPB93_dS	0.048	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	MG280_maxbin_4_00289	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0163	YN00_N	1173.3	YN00_S	368.7	YN00_t	0.0625	YN00_omega	0.0	YN00_dS	0.0871	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1131.5	LWL85m_S	410.5	LWL85m_rho	None	LWL85m_dS	0.077	LPB93	LPB93_dN	0.0	LPB93_dS	0.078	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.2	LWL85_dS	0.088	LWL85_w	0.0	LWL85_N	1184.8	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0838
ERR1045858_00702	MG125_maxbin_2_00113	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1175.4	YN00_S	366.6	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00702	MG364_maxbin_5_01285	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0137	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0469	YN00_omega	0.0135	YN00_dS	0.0632	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0155	LWL85m_N	1139.9	LWL85m_S	402.1	LWL85m_rho	None	LWL85m_dS	0.056	LPB93	LPB93_dN	0.0	LPB93_dS	0.057	LPB93_w	0.0155	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.064	LWL85_w	0.0132	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0142	NG86_dS	0.0606
ERR1045858_00702	MG108_maxbin_1_00367	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0123	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0365	YN00_omega	0.0	YN00_dS	0.0512	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1123.7	LWL85m_S	418.3	LWL85m_rho	None	LWL85m_dS	0.044	LPB93	LPB93_dN	0.0	LPB93_dS	0.044	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.051	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045858_00702	MG343_maxbin_1_00985	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0114	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0342	YN00_omega	0.0188	YN00_dS	0.0452	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0204	LWL85m_N	1155.2	LWL85m_S	386.8	LWL85m_rho	None	LWL85m_dS	0.042	LPB93	LPB93_dN	0.0	LPB93_dS	0.042	LPB93_w	0.0188	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.046	LWL85_w	0.0184	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.0197	NG86_dS	0.0436
ERR1045808_00704	MG1065_maxbin_03_00808	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0089	YN00_N	1174.3	YN00_S	367.7	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.0278	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1127.5	LWL85m_S	414.5	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	356.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.027
