isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
SRR10957314_00389	ERR1045866_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0062	YN00_N	1831.7	YN00_S	643.3	YN00_t	0.0186	YN00_omega	0.0	YN00_dS	0.0238	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1780.8	LWL85m_S	694.2	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.0	LPB93_dS	0.021	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0271
SRR10957314_00389	MG125_maxbin_2_00241	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0016	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.0012	YN00_omega	0.0	YN00_dS	0.0016	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1659.0	LWL85m_S	816.0	LWL85m_rho	None	LWL85m_dS	0.001	LPB93	LPB93_dN	0.0	LPB93_dS	0.001	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.001	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0018
SRR10957314_00389	SRR5945977_00391	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0053	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.0136	YN00_omega	0.0	YN00_dS	0.0174	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.5	LWL85m_S	709.5	LWL85m_rho	None	LWL85m_dS	0.015	LPB93	LPB93_dN	0.0	LPB93_dS	0.015	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.021	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0198
SRR10957314_00389	MG108_maxbin_1_00134	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0064	YN00_N	1831.7	YN00_S	643.3	YN00_t	0.0198	YN00_omega	0.0	YN00_dS	0.0254	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.3	LWL85m_S	709.7	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.0	LPB93_dS	0.022	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.03	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.029
SRR10957314_00389	SRR5449044_00397	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0345	LWL85m_N	1744.0	LWL85m_S	731.0	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR10957314_00389	SRR5449043_00398	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0345	LWL85m_N	1744.0	LWL85m_S	731.0	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR10957314_00389	AP012332_1_00399	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.8	YN00_S	643.2	YN00_t	0.0148	YN00_omega	0.0	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1830.3	LWL85m_S	644.7	LWL85m_rho	None	LWL85m_dS	0.018	LPB93	LPB93_dN	0.0	LPB93_dS	0.017	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.023	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0216
SRR10957314_00389	ERR1939904_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.005	YN00_N	1831.0	YN00_S	644.0	YN00_t	0.0123	YN00_omega	0.0	YN00_dS	0.0157	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1801.4	LWL85m_S	673.6	LWL85m_rho	None	LWL85m_dS	0.015	LPB93	LPB93_dN	0.0	LPB93_dS	0.015	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.019	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.018
SRR10957314_00389	SRR10389210_00395	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0345	LWL85m_N	1744.0	LWL85m_S	731.0	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR10957314_00389	ERR1939897_00384	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0027	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.0036	YN00_omega	0.0	YN00_dS	0.0047	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1873.8	LWL85m_S	601.2	LWL85m_rho	None	LWL85m_dS	0.005	LPB93	LPB93_dN	0.0	LPB93_dS	0.005	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.005	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0053
SRR10957314_00389	SRR3350448_00374	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0047	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0123	YN00_omega	0.0386	YN00_dS	0.0142	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0461	LWL85m_N	1744.3	LWL85m_S	730.7	LWL85m_rho	None	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.012	LPB93_w	0.0482	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.017	LWL85_w	0.0299	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0324	NG86_dS	0.0162
SRR10957314_00389	SRR8179089_00399	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0345	LWL85m_N	1744.0	LWL85m_S	731.0	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR10957314_00389	MG1343_maxbin_1_00058	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0058	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0161	YN00_omega	0.0	YN00_dS	0.0206	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1729.5	LWL85m_S	745.5	LWL85m_rho	None	LWL85m_dS	0.017	LPB93	LPB93_dN	0.0	LPB93_dS	0.017	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
SRR10957314_00389	MG282_maxbin_3_01009	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0072	YN00_N	1831.8	YN00_S	643.2	YN00_t	0.0249	YN00_omega	0.0	YN00_dS	0.0319	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1800.4	LWL85m_S	674.6	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.0	LPB93_dS	0.03	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
SRR10957314_00389	ERR1045856_00390	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0072	YN00_N	1831.8	YN00_S	643.2	YN00_t	0.0249	YN00_omega	0.0	YN00_dS	0.0319	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1800.4	LWL85m_S	674.6	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.0	LPB93_dS	0.03	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
SRR10957314_00389	ERR1045869_00391	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0053	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.0136	YN00_omega	0.0	YN00_dS	0.0174	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.5	LWL85m_S	709.5	LWL85m_rho	None	LWL85m_dS	0.015	LPB93	LPB93_dN	0.0	LPB93_dS	0.015	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.021	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0198
SRR10957307_00392	ERR1045811_00382	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.009	YN00_N	1830.1	YN00_S	644.9	YN00_t	0.0391	YN00_omega	0.0113	YN00_dS	0.0485	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0123	LWL85m_N	1790.8	LWL85m_S	684.2	LWL85m_rho	None	LWL85m_dS	0.045	LPB93	LPB93_dN	0.0	LPB93_dS	0.044	LPB93_w	0.0134	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.058	LWL85_w	0.0088	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0095	NG86_dS	0.0552
SRR10957307_00392	MG1397_maxbin_5_00759	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0088	YN00_N	1830.1	YN00_S	644.9	YN00_t	0.0366	YN00_omega	0.0	YN00_dS	0.0468	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1799.4	LWL85m_S	675.6	LWL85m_rho	None	LWL85m_dS	0.044	LPB93	LPB93_dN	0.0	LPB93_dS	0.045	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.056	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0533
SRR10957307_00392	SRR13259104_00397	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0089	YN00_N	1831.0	YN00_S	644.0	YN00_t	0.0367	YN00_omega	0.0	YN00_dS	0.047	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1764.0	LWL85m_S	711.0	LWL85m_rho	None	LWL85m_dS	0.042	LPB93	LPB93_dN	0.0	LPB93_dS	0.042	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.056	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0533
SRR10957307_00392	SRR10957314_00389	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0085	YN00_N	1830.4	YN00_S	644.6	YN00_t	0.0339	YN00_omega	0.0	YN00_dS	0.0434	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1808.1	LWL85m_S	666.9	LWL85m_rho	None	LWL85m_dS	0.041	LPB93	LPB93_dN	0.0	LPB93_dS	0.042	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.052	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0495
SRR10957307_00392	MG1297_maxbin_2_00673	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0078	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0288	YN00_omega	0.0	YN00_dS	0.0369	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1789.2	LWL85m_S	685.8	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.0	LPB93_dS	0.034	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.044	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.042
SRR10957307_00392	ERR1045858_00393	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0091	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.038	YN00_omega	0.0	YN00_dS	0.0487	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1764.0	LWL85m_S	711.0	LWL85m_rho	None	LWL85m_dS	0.043	LPB93	LPB93_dN	0.0	LPB93_dS	0.043	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.058	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0553
SRR10957307_00392	MG1284_maxbin_1_00423	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.1	YN00_S	644.9	YN00_t	0.0392	YN00_omega	0.0	YN00_dS	0.0501	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1823.2	LWL85m_S	651.8	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.0	LPB93_dS	0.049	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.06	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0571
SRR10957307_00392	MG273_maxbin_4_01130	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.009	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0379	YN00_omega	0.0	YN00_dS	0.0485	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1791.7	LWL85m_S	683.3	LWL85m_rho	None	LWL85m_dS	0.045	LPB93	LPB93_dN	0.0	LPB93_dS	0.046	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.058	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0552
SRR10957307_00392	ERR1045863_00389	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0078	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0288	YN00_omega	0.0	YN00_dS	0.0369	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1789.2	LWL85m_S	685.8	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.0	LPB93_dS	0.034	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.044	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.042
SRR10957307_00392	ERR1045808_00389	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.009	YN00_N	1830.1	YN00_S	644.9	YN00_t	0.0391	YN00_omega	0.0113	YN00_dS	0.0485	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0123	LWL85m_N	1790.8	LWL85m_S	684.2	LWL85m_rho	None	LWL85m_dS	0.045	LPB93	LPB93_dN	0.0	LPB93_dS	0.044	LPB93_w	0.0134	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.058	LWL85_w	0.0088	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0095	NG86_dS	0.0552
SRR10957307_00392	MG1348_maxbin_1_00422	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0093	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0405	YN00_omega	0.0	YN00_dS	0.0518	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1814.1	LWL85m_S	660.9	LWL85m_rho	None	LWL85m_dS	0.05	LPB93	LPB93_dN	0.0	LPB93_dS	0.05	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.062	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0591
SRR10957307_00392	MG151_maxbin_2_00315	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.007	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.0237	YN00_omega	0.0	YN00_dS	0.0303	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1774.5	LWL85m_S	700.5	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.0	LPB93_dS	0.027	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.036	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0345
SRR10957307_00392	SRR10957311_00386	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0087	YN00_N	1830.2	YN00_S	644.8	YN00_t	0.0352	YN00_omega	0.0	YN00_dS	0.0451	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1808.1	LWL85m_S	666.9	LWL85m_rho	None	LWL85m_dS	0.043	LPB93	LPB93_dN	0.0	LPB93_dS	0.043	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.054	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0514
SRR10957307_00392	MG1357_maxbin_09_00440	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0093	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0405	YN00_omega	0.0	YN00_dS	0.0518	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1814.1	LWL85m_S	660.9	LWL85m_rho	None	LWL85m_dS	0.05	LPB93	LPB93_dN	0.0	LPB93_dS	0.05	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.062	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0591
SRR10957307_00392	ERR1045866_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0091	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.038	YN00_omega	0.0	YN00_dS	0.0487	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1764.0	LWL85m_S	711.0	LWL85m_rho	None	LWL85m_dS	0.043	LPB93	LPB93_dN	0.0	LPB93_dS	0.043	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.058	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0553
SRR10957307_00392	MG125_maxbin_2_00241	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0083	YN00_N	1830.5	YN00_S	644.5	YN00_t	0.0326	YN00_omega	0.0	YN00_dS	0.0418	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1817.8	LWL85m_S	657.2	LWL85m_rho	None	LWL85m_dS	0.04	LPB93	LPB93_dN	0.0	LPB93_dS	0.041	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.05	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0476
SRR10957307_00392	SRR5945977_00391	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0093	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0405	YN00_omega	0.0	YN00_dS	0.0518	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1814.1	LWL85m_S	660.9	LWL85m_rho	None	LWL85m_dS	0.05	LPB93	LPB93_dN	0.0	LPB93_dS	0.05	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.062	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0591
SRR10957307_00392	MG108_maxbin_1_00134	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0393	YN00_omega	0.0	YN00_dS	0.0504	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1757.6	LWL85m_S	717.4	LWL85m_rho	None	LWL85m_dS	0.044	LPB93	LPB93_dN	0.0	LPB93_dS	0.044	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.06	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0572
SRR10957307_00392	SRR5449044_00397	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0404	YN00_omega	0.0109	YN00_dS	0.0501	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0112	LWL85m_N	1823.4	LWL85m_S	651.6	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.0	LPB93_dS	0.049	LPB93_w	0.0123	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.06	LWL85_w	0.0085	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0092	NG86_dS	0.0572
SRR10957307_00392	SRR5449043_00398	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0404	YN00_omega	0.0109	YN00_dS	0.0501	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0112	LWL85m_N	1823.4	LWL85m_S	651.6	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.0	LPB93_dS	0.049	LPB93_w	0.0123	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.06	LWL85_w	0.0085	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0092	NG86_dS	0.0572
SRR10957307_00392	AP012332_1_00399	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0089	YN00_N	1831.0	YN00_S	644.0	YN00_t	0.0367	YN00_omega	0.0	YN00_dS	0.047	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1764.0	LWL85m_S	711.0	LWL85m_rho	None	LWL85m_dS	0.042	LPB93	LPB93_dN	0.0	LPB93_dS	0.042	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.056	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0533
SRR10957307_00392	ERR1939904_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0076	YN00_N	1830.2	YN00_S	644.8	YN00_t	0.0275	YN00_omega	0.0	YN00_dS	0.0352	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1779.6	LWL85m_S	695.4	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.0	LPB93_dS	0.033	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.042	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0401
