isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
ERR1939904_00681	MG1284_maxbin_1_01174	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	MG163_maxbin_09_00671	YN00	YN00_dN	0.0028	YN00_dN SE	0.0016	YN00_kappa	3.2364	YN00_dS SE	0.0119	YN00_N	1067.1	YN00_S	315.9	YN00_t	0.0356	YN00_omega	0.0663	YN00_dS	0.0425	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.0735	LWL85m_N	1043.6	LWL85m_S	339.4	LWL85m_rho	None	LWL85m_dS	0.039	LPB93	LPB93_dN	0.003	LPB93_dS	0.039	LPB93_w	0.0832	LWL85	LWL85_dN	0.002	LWL85_S	323.7	LWL85_dS	0.041	LWL85_w	0.069	LWL85_N	1059.3	NG86	NG86_dN	0.0029	NG86_omega	0.0764	NG86_dS	0.0381
ERR1939904_00681	SRR10389210_00673	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	SRR5449044_00677	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	SRR8179089_00678	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	SRR10957311_00656	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0086	YN00_N	1067.7	YN00_S	315.3	YN00_t	0.0155	YN00_omega	0.0	YN00_dS	0.0226	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1043.2	LWL85m_S	339.8	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.021	LWL85_w	0.0	LWL85_N	1058.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0202
ERR1939904_00681	MG1343_maxbin_1_00902	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0	YN00_N	1066.2	YN00_S	316.8	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1058.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1939904_00681	MG343_maxbin_1_00939	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	ERR1939897_00660	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0079	YN00_N	1066.5	YN00_S	316.5	YN00_t	0.0175	YN00_omega	0.0976	YN00_dS	0.0192	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0934	LWL85m_N	1078.3	LWL85m_S	304.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.002	LPB93_dS	0.018	LPB93_w	0.1189	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.018	LWL85_w	0.1012	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.1119	NG86_dS	0.0173
ERR1939904_00681	MG273_maxbin_4_00101	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0092	YN00_N	1067.3	YN00_S	315.7	YN00_t	0.022	YN00_omega	0.0726	YN00_dS	0.0258	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0756	LWL85m_N	1059.0	LWL85m_S	324.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.002	LPB93_dS	0.024	LPB93_w	0.0888	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.025	LWL85_w	0.0756	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.0836	NG86_dS	0.0232
ERR1939904_00681	ERR1045863_00671	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0086	YN00_N	1067.7	YN00_S	315.3	YN00_t	0.0155	YN00_omega	0.0	YN00_dS	0.0226	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1043.2	LWL85m_S	339.8	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.021	LWL85_w	0.0	LWL85_N	1058.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0202
ERR1939904_00681	ERR1045858_00661	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1067.4	YN00_S	315.6	YN00_t	0.0109	YN00_omega	0.196	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2028	LWL85m_N	1059.0	LWL85m_S	324.0	LWL85m_rho	None	LWL85m_dS	0.009	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2156	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2028	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1939904_00681	MG1066_maxbin_09_00366	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	3.2364	YN00_dS SE	0.0064	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0109	YN00_omega	0.0735	YN00_dS	0.0128	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0541	LWL85m_N	1135.7	LWL85m_S	247.3	LWL85m_rho	-0.003	LWL85m_dS	0.016	LPB93	LPB93_dN	0.001	LPB93_dS	0.014	LPB93_w	0.0771	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.012	LWL85_w	0.0761	LWL85_N	1058.7	NG86	NG86_dN	0.001	NG86_omega	0.0843	NG86_dS	0.0115
ERR1939904_00681	SRR10957307_00663	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.6	YN00_S	316.4	YN00_t	0.0087	YN00_omega	0.0983	YN00_dS	0.0095	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0723	LWL85m_N	1135.5	LWL85m_S	247.5	LWL85m_rho	-0.002	LWL85m_dS	0.012	LPB93	LPB93_dN	0.001	LPB93_dS	0.01	LPB93_w	0.108	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.009	LWL85_w	0.1017	LWL85_N	1058.7	NG86	NG86_dN	0.001	NG86_omega	0.1126	NG86_dS	0.0086
ERR1939904_00681	MG108_maxbin_1_00411	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.014	YN00_N	1067.1	YN00_S	315.9	YN00_t	0.0431	YN00_omega	0.0332	YN00_dS	0.0566	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.0442	LWL85m_N	996.9	LWL85m_S	386.1	LWL85m_rho	None	LWL85m_dS	0.045	LPB93	LPB93_dN	0.001	LPB93_dS	0.044	LPB93_w	0.0394	LWL85	LWL85_dN	0.001	LWL85_S	323.8	LWL85_dS	0.054	LWL85_w	0.0349	LWL85_N	1059.2	NG86	NG86_dN	0.0019	NG86_omega	0.0386	NG86_dS	0.0502
ERR1939904_00681	MG32_maxbin_6_00761	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0066	YN00_omega	0.0	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1134.7	LWL85m_S	248.3	LWL85m_rho	-0.001	LWL85m_dS	0.012	LPB93	LPB93_dN	0.0	LPB93_dS	0.008	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	324.7	LWL85_dS	0.009	LWL85_w	0.0	LWL85_N	1058.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0086
ERR1939904_00681	MG1297_maxbin_2_00104	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1066.6	YN00_S	316.4	YN00_t	0.0109	YN00_omega	0.1966	YN00_dS	0.0095	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1445	LWL85m_N	1136.0	LWL85m_S	247.0	LWL85m_rho	-0.002	LWL85m_dS	0.012	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.216	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2033	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.225	NG86_dS	0.0086
ERR1939904_00681	ERR1045808_00664	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0056	YN00_N	1067.7	YN00_S	315.3	YN00_t	0.0109	YN00_omega	0.1956	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.236	LWL85m_N	1020.6	LWL85m_S	362.4	LWL85m_rho	None	LWL85m_dS	0.008	LPB93	LPB93_dN	0.002	LPB93_dS	0.008	LPB93_w	0.2674	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2034	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1939904_00681	MG151_maxbin_2_00109	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0064	YN00_N	1067.5	YN00_S	315.5	YN00_t	0.0131	YN00_omega	0.1463	YN00_dS	0.0128	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1767	LWL85m_N	1020.6	LWL85m_S	362.4	LWL85m_rho	None	LWL85m_dS	0.011	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2128	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.012	LWL85_w	0.1522	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.1685	NG86_dS	0.0115
ERR1939904_00681	MG1397_maxbin_5_00587	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0056	YN00_N	1067.7	YN00_S	315.3	YN00_t	0.0109	YN00_omega	0.1956	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.236	LWL85m_N	1020.6	LWL85m_S	362.4	LWL85m_rho	None	LWL85m_dS	0.008	LPB93	LPB93_dN	0.002	LPB93_dS	0.008	LPB93_w	0.2674	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2034	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1939904_00681	MG125_maxbin_2_00068	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0	YN00_N	1066.2	YN00_S	316.8	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1058.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1939904_00681	MG280_maxbin_4_01337	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0079	YN00_N	1066.5	YN00_S	316.5	YN00_t	0.0175	YN00_omega	0.0976	YN00_dS	0.0192	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0934	LWL85m_N	1078.3	LWL85m_S	304.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.002	LPB93_dS	0.018	LPB93_w	0.1189	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.018	LWL85_w	0.1012	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.1119	NG86_dS	0.0173
ERR1939904_00681	ERR1045811_00658	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0056	YN00_N	1067.7	YN00_S	315.3	YN00_t	0.0109	YN00_omega	0.1956	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.236	LWL85m_N	1020.6	LWL85m_S	362.4	LWL85m_rho	None	LWL85m_dS	0.008	LPB93	LPB93_dN	0.002	LPB93_dS	0.008	LPB93_w	0.2674	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2034	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1939904_00681	SRR5945977_00677	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	3.2364	YN00_dS SE	0.0032	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0043	YN00_omega	0.2959	YN00_dS	0.0032	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.5249	LWL85m_N	906.0	LWL85m_S	477.0	LWL85m_rho	None	LWL85m_dS	0.002	LPB93	LPB93_dN	0.001	LPB93_dS	0.002	LPB93_w	0.5249	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.003	LWL85_w	0.3055	LWL85_N	1058.7	NG86	NG86_dN	0.001	NG86_omega	0.3389	NG86_dS	0.0029
ERR1939904_00681	ERR1045869_00677	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	3.2364	YN00_dS SE	0.0032	YN00_N	1066.8	YN00_S	316.2	YN00_t	0.0043	YN00_omega	0.2959	YN00_dS	0.0032	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.5249	LWL85m_N	906.0	LWL85m_S	477.0	LWL85m_rho	None	LWL85m_dS	0.002	LPB93	LPB93_dN	0.001	LPB93_dS	0.002	LPB93_w	0.5249	LWL85	LWL85_dN	0.0	LWL85_S	324.3	LWL85_dS	0.003	LWL85_w	0.3055	LWL85_N	1058.7	NG86	NG86_dN	0.001	NG86_omega	0.3389	NG86_dS	0.0029
ERR1045858_00661	SRR13259104_00691	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0064	YN00_N	1068.9	YN00_S	314.1	YN00_t	0.0131	YN00_omega	0.1457	YN00_dS	0.0129	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1077	LWL85m_N	1136.7	LWL85m_S	246.3	LWL85m_rho	-0.003	LWL85m_dS	0.016	LPB93	LPB93_dN	0.002	LPB93_dS	0.014	LPB93_w	0.1538	LWL85	LWL85_dN	0.001	LWL85_S	323.7	LWL85_dS	0.012	LWL85_w	0.1519	LWL85_N	1059.3	NG86	NG86_dN	0.0019	NG86_omega	0.1684	NG86_dS	0.0115
ERR1045858_00661	MG1348_maxbin_1_00053	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1067.4	YN00_S	315.6	YN00_t	0.0109	YN00_omega	0.196	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2028	LWL85m_N	1059.0	LWL85m_S	324.0	LWL85m_rho	None	LWL85m_dS	0.009	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2156	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2028	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1045858_00661	MG736_maxbin_2_00524	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	3.2364	YN00_dS SE	0.0099	YN00_N	1068.2	YN00_S	314.8	YN00_t	0.0222	YN00_omega	0.0319	YN00_dS	0.0294	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0447	LWL85m_N	981.9	LWL85m_S	401.1	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.001	LPB93_dS	0.023	LPB93_w	0.0478	LWL85	LWL85_dN	0.0	LWL85_S	323.7	LWL85_dS	0.028	LWL85_w	0.0334	LWL85_N	1059.3	NG86	NG86_dN	0.001	NG86_omega	0.037	NG86_dS	0.0262
ERR1045858_00661	ERR1045856_00672	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.008	YN00_N	1068.9	YN00_S	314.1	YN00_t	0.0175	YN00_omega	0.0967	YN00_dS	0.0194	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0934	LWL85m_N	1078.3	LWL85m_S	304.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.002	LPB93_dS	0.018	LPB93_w	0.1189	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.018	LWL85_w	0.1012	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.1119	NG86_dS	0.0173
ERR1045858_00661	AP012332_1_00693	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0064	YN00_N	1068.9	YN00_S	314.1	YN00_t	0.0131	YN00_omega	0.1457	YN00_dS	0.0129	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1077	LWL85m_N	1136.7	LWL85m_S	246.3	LWL85m_rho	-0.003	LWL85m_dS	0.016	LPB93	LPB93_dN	0.002	LPB93_dS	0.014	LPB93_w	0.1538	LWL85	LWL85_dN	0.001	LWL85_S	323.7	LWL85_dS	0.012	LWL85_w	0.1519	LWL85_N	1059.3	NG86	NG86_dN	0.0019	NG86_omega	0.1684	NG86_dS	0.0115
ERR1045858_00661	ERR1045866_00661	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2364	YN00_dS SE	0.0	YN00_N	1068.6	YN00_S	314.4	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	323.7	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1059.3	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045858_00661	SRR3350448_00629	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0064	YN00_N	1068.9	YN00_S	314.1	YN00_t	0.0131	YN00_omega	0.1457	YN00_dS	0.0129	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1077	LWL85m_N	1136.7	LWL85m_S	246.3	LWL85m_rho	-0.003	LWL85m_dS	0.016	LPB93	LPB93_dN	0.002	LPB93_dS	0.014	LPB93_w	0.1538	LWL85	LWL85_dN	0.001	LWL85_S	323.7	LWL85_dS	0.012	LWL85_w	0.1519	LWL85_N	1059.3	NG86	NG86_dN	0.0019	NG86_omega	0.1684	NG86_dS	0.0115
ERR1045858_00661	MG282_maxbin_3_00293	YN00	YN00_dN	0.0038	YN00_dN SE	0.0019	YN00_kappa	3.2364	YN00_dS SE	0.0098	YN00_N	1068.4	YN00_S	314.6	YN00_t	0.0286	YN00_omega	0.1284	YN00_dS	0.0292	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1108	LWL85m_N	1104.1	LWL85m_S	278.9	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.004	LPB93_dS	0.031	LPB93_w	0.1421	LWL85	LWL85_dN	0.003	LWL85_S	323.7	LWL85_dS	0.028	LWL85_w	0.134	LWL85_N	1059.3	NG86	NG86_dN	0.0039	NG86_omega	0.1484	NG86_dS	0.0262
ERR1045858_00661	MG1276_maxbin_03_sub_00888	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0065	YN00_N	1068.0	YN00_S	315.0	YN00_t	0.0131	YN00_omega	0.146	YN00_dS	0.0128	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1768	LWL85m_N	1020.3	LWL85m_S	362.7	LWL85m_rho	None	LWL85m_dS	0.011	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2129	LWL85	LWL85_dN	0.001	LWL85_S	324.3	LWL85_dS	0.012	LWL85_w	0.1524	LWL85_N	1058.7	NG86	NG86_dN	0.0019	NG86_omega	0.1687	NG86_dS	0.0115
ERR1045858_00661	ERR1939904_00681	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1067.4	YN00_S	315.6	YN00_t	0.0109	YN00_omega	0.196	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2028	LWL85m_N	1059.0	LWL85m_S	324.0	LWL85m_rho	None	LWL85m_dS	0.009	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2156	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2028	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
ERR1045858_00661	SRR10957314_00667	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0072	YN00_N	1067.4	YN00_S	315.6	YN00_t	0.0153	YN00_omega	0.1169	YN00_dS	0.016	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1218	LWL85m_N	1058.7	LWL85m_S	324.3	LWL85m_rho	None	LWL85m_dS	0.015	LPB93	LPB93_dN	0.002	LPB93_dS	0.014	LPB93_w	0.1529	LWL85	LWL85_dN	0.001	LWL85_S	324.3	LWL85_dS	0.015	LWL85_w	0.1218	LWL85_N	1058.7	NG86	NG86_dN	0.0019	NG86_omega	0.1347	NG86_dS	0.0144
ERR1045858_00661	MG364_maxbin_5_00853	YN00	YN00_dN	0.0028	YN00_dN SE	0.0016	YN00_kappa	3.2364	YN00_dS SE	0.0079	YN00_N	1067.9	YN00_S	315.1	YN00_t	0.0197	YN00_omega	0.1457	YN00_dS	0.0193	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1611	LWL85m_N	1043.8	LWL85m_S	339.2	LWL85m_rho	None	LWL85m_dS	0.017	LPB93	LPB93_dN	0.003	LPB93_dS	0.018	LPB93_w	0.178	LWL85	LWL85_dN	0.002	LWL85_S	323.7	LWL85_dS	0.018	LWL85_w	0.1514	LWL85_N	1059.3	NG86	NG86_dN	0.0029	NG86_omega	0.1679	NG86_dS	0.0173
ERR1045858_00661	MG1357_maxbin_09_01149	YN00	YN00_dN	0.0019	YN00_dN SE	0.0013	YN00_kappa	3.2364	YN00_dS SE	0.0055	YN00_N	1067.4	YN00_S	315.6	YN00_t	0.0109	YN00_omega	0.196	YN00_dS	0.0096	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2028	LWL85m_N	1059.0	LWL85m_S	324.0	LWL85m_rho	None	LWL85m_dS	0.009	LPB93	LPB93_dN	0.002	LPB93_dS	0.01	LPB93_w	0.2156	LWL85	LWL85_dN	0.001	LWL85_S	324.0	LWL85_dS	0.009	LWL85_w	0.2028	LWL85_N	1059.0	NG86	NG86_dN	0.0019	NG86_omega	0.2251	NG86_dS	0.0086
