isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
MG108_maxbin_1_00644	MG736_maxbin_2_01035	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0032	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.001	LPB93_dS	0.0	LPB93_w	inf	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.0	LWL85_w	inf	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG1065_maxbin_03_01230	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.1	YN00_S	228.9	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG280_maxbin_4_00768	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0429	YN00_omega	0.2016	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2618	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.008	LPB93_dS	0.036	LPB93_w	0.2227	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.2391	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1947	NG86_dS	0.0368
MG108_maxbin_1_00644	MG1174_maxbin_9_sub_00376	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0154	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0536	YN00_omega	0.1439	YN00_dS	0.0502	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.1452	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.007	LPB93_dS	0.044	LPB93_w	0.1697	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.056	LWL85_w	0.1245	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1402	NG86_dS	0.0511
MG108_maxbin_1_00644	ERR1045866_00773	YN00	YN00_dN	0.0227	YN00_dN SE	0.0058	YN00_kappa	3.2146	YN00_dS SE	0.0297	YN00_N	693.9	YN00_S	230.1	YN00_t	0.1737	YN00_omega	0.1383	YN00_dS	0.1641	LWL85m	LWL85m_dN	0.023	LWL85m_w	0.1449	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.023	LPB93_dS	0.161	LPB93_w	0.1449	LWL85	LWL85_dN	0.022	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1265	LWL85_N	719.0	NG86	NG86_dN	0.0225	NG86_omega	0.1346	NG86_dS	0.1669
MG108_maxbin_1_00644	MG1276_maxbin_03_sub_00477	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0154	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0536	YN00_omega	0.1439	YN00_dS	0.0502	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.1452	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.007	LPB93_dS	0.044	LPB93_w	0.1697	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.056	LWL85_w	0.1245	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1402	NG86_dS	0.0511
MG108_maxbin_1_00644	MG32_maxbin_6_00455	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.1	YN00_S	228.9	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG1066_maxbin_09_00946	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.1	YN00_S	228.9	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG364_maxbin_5_01032	YN00	YN00_dN	0.0146	YN00_dN SE	0.0046	YN00_kappa	3.2146	YN00_dS SE	0.0283	YN00_N	694.0	YN00_S	230.0	YN00_t	0.1454	YN00_omega	0.0966	YN00_dS	0.1507	LWL85m	LWL85m_dN	0.017	LWL85m_w	0.1315	LWL85m_N	687.6	LWL85m_S	236.4	LWL85m_rho	None	LWL85m_dS	0.134	LPB93	LPB93_dN	0.017	LPB93_dS	0.134	LPB93_w	0.127	LWL85	LWL85_dN	0.016	LWL85_S	205.0	LWL85_dS	0.155	LWL85_w	0.109	LWL85_N	719.0	NG86	NG86_dN	0.0144	NG86_omega	0.0941	NG86_dS	0.1532
MG108_maxbin_1_00644	MG125_maxbin_2_00021	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0127	YN00_N	694.6	YN00_S	229.4	YN00_t	0.0364	YN00_omega	0.1213	YN00_dS	0.0357	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.274	LWL85m_N	693.4	LWL85m_S	230.6	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.007	LPB93_dS	0.029	LPB93_w	0.2418	LWL85	LWL85_dN	0.007	LWL85_S	205.0	LWL85_dS	0.03	LWL85_w	0.235	LWL85_N	719.0	NG86	NG86_dN	0.0043	NG86_omega	0.117	NG86_dS	0.0367
MG108_maxbin_1_00644	ERR1939904_00789	YN00	YN00_dN	0.0058	YN00_dN SE	0.0029	YN00_kappa	3.2146	YN00_dS SE	0.0129	YN00_N	695.1	YN00_S	228.9	YN00_t	0.0398	YN00_omega	0.1606	YN00_dS	0.036	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.1775	LWL85m_N	678.3	LWL85m_S	245.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.005	LPB93_dS	0.033	LPB93_w	0.1758	LWL85	LWL85_dN	0.005	LWL85_S	204.8	LWL85_dS	0.04	LWL85_w	0.1395	LWL85_N	719.2	NG86	NG86_dN	0.0057	NG86_omega	0.1559	NG86_dS	0.0367
MG108_maxbin_1_00644	SRR5449044_00792	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0065	YN00_omega	0.329	YN00_dS	0.0044	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.4903	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.003	LPB93	LPB93_dN	0.001	LPB93_dS	0.003	LPB93_w	0.4903	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.004	LWL85_w	0.2831	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.3177	NG86_dS	0.0045
MG108_maxbin_1_00644	ERR1045869_00794	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.6575	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.004	LPB93_dS	-0.0	LPB93_w	-190.59	LWL85	LWL85_dN	0.004	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-126.41	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	0.6345	NG86_dS	0.0045
MG108_maxbin_1_00644	ERR1045811_00767	YN00	YN00_dN	0.0116	YN00_dN SE	0.0041	YN00_kappa	3.2146	YN00_dS SE	0.0167	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0703	YN00_omega	0.1951	YN00_dS	0.0594	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.1885	LWL85m_N	702.0	LWL85m_S	222.0	LWL85m_rho	None	LWL85m_dS	0.061	LPB93	LPB93_dN	0.011	LPB93_dS	0.06	LPB93_w	0.1879	LWL85	LWL85_dN	0.011	LWL85_S	204.7	LWL85_dS	0.066	LWL85_w	0.1696	LWL85_N	719.3	NG86	NG86_dN	0.0115	NG86_omega	0.1895	NG86_dS	0.0607
MG108_maxbin_1_00644	MG1297_maxbin_2_00219	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0089	YN00_N	694.7	YN00_S	229.3	YN00_t	0.0164	YN00_omega	0.0816	YN00_dS	0.0177	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1885	LWL85m_N	719.0	LWL85m_S	205.0	LWL85m_rho	None	LWL85m_dS	0.014	LPB93	LPB93_dN	0.002	LPB93_dS	0.016	LPB93_w	0.1786	LWL85	LWL85_dN	0.002	LWL85_S	205.0	LWL85_dS	0.014	LWL85_w	0.1885	LWL85_N	719.0	NG86	NG86_dN	0.0014	NG86_omega	0.0789	NG86_dS	0.0181
MG108_maxbin_1_00644	MG1397_maxbin_5_01248	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	694.5	YN00_S	229.5	YN00_t	0.0098	YN00_omega	0.1645	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.245	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.001	LPB93_dS	0.006	LPB93_w	0.1969	LWL85	LWL85_dN	0.001	LWL85_S	204.3	LWL85_dS	0.009	LWL85_w	0.1412	LWL85_N	719.7	NG86	NG86_dN	0.0014	NG86_omega	0.158	NG86_dS	0.009
MG108_maxbin_1_00644	ERR1045858_00771	YN00	YN00_dN	0.0227	YN00_dN SE	0.0058	YN00_kappa	3.2146	YN00_dS SE	0.0297	YN00_N	693.9	YN00_S	230.1	YN00_t	0.1737	YN00_omega	0.1383	YN00_dS	0.1641	LWL85m	LWL85m_dN	0.023	LWL85m_w	0.1449	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.023	LPB93_dS	0.161	LPB93_w	0.1449	LWL85	LWL85_dN	0.022	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1265	LWL85_N	719.0	NG86	NG86_dN	0.0225	NG86_omega	0.1346	NG86_dS	0.1669
MG108_maxbin_1_00644	ERR1045863_00786	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0098	YN00_omega	0.164	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2451	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.001	LPB93_dS	0.006	LPB93_w	0.2451	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.1416	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.1584	NG86_dS	0.009
MG108_maxbin_1_00644	SRR5945977_00794	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0044	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.6575	YN00_dS	0.0044	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.004	LPB93_dS	-0.0	LPB93_w	-190.59	LWL85	LWL85_dN	0.004	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-126.41	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	0.6345	NG86_dS	0.0045
MG108_maxbin_1_00644	ERR1045856_00787	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0098	YN00_omega	0.164	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.2451	LWL85m_N	619.0	LWL85m_S	305.0	LWL85m_rho	None	LWL85m_dS	0.006	LPB93	LPB93_dN	0.001	LPB93_dS	0.006	LPB93_w	0.2451	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.1416	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.1584	NG86_dS	0.009
MG108_maxbin_1_00644	ERR1045808_00771	YN00	YN00_dN	0.0227	YN00_dN SE	0.0058	YN00_kappa	3.2146	YN00_dS SE	0.0297	YN00_N	693.9	YN00_S	230.1	YN00_t	0.1737	YN00_omega	0.1383	YN00_dS	0.1641	LWL85m	LWL85m_dN	0.023	LWL85m_w	0.1449	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.023	LPB93_dS	0.161	LPB93_w	0.1449	LWL85	LWL85_dN	0.022	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1265	LWL85_N	719.0	NG86	NG86_dN	0.0225	NG86_omega	0.1346	NG86_dS	0.1669
MG108_maxbin_1_00644	MG282_maxbin_3_01307	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.3	YN00_S	228.7	YN00_t	0.0065	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.002	LPB93_dS	-0.0	LPB93_w	-474.0	LWL85	LWL85_dN	0.002	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-339.78	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG1343_maxbin_1_00521	YN00	YN00_dN	0.0227	YN00_dN SE	0.0058	YN00_kappa	3.2146	YN00_dS SE	0.0297	YN00_N	693.9	YN00_S	230.1	YN00_t	0.1737	YN00_omega	0.1383	YN00_dS	0.1641	LWL85m	LWL85m_dN	0.023	LWL85m_w	0.1449	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.023	LPB93_dS	0.161	LPB93_w	0.1449	LWL85	LWL85_dN	0.022	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1265	LWL85_N	719.0	NG86	NG86_dN	0.0225	NG86_omega	0.1346	NG86_dS	0.1669
MG108_maxbin_1_00644	MG163_maxbin_09_00125	YN00	YN00_dN	0.0029	YN00_dN SE	0.002	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.3	YN00_S	228.7	YN00_t	0.0065	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.002	LPB93_dS	-0.0	LPB93_w	-474.0	LWL85	LWL85_dN	0.002	LWL85_S	204.3	LWL85_dS	-0.0	LWL85_w	-339.78	LWL85_N	719.7	NG86	NG86_dN	0.0029	NG86_omega	-1.0	NG86_dS	0.0
MG108_maxbin_1_00644	MG1284_maxbin_1_00341	YN00	YN00_dN	0.0058	YN00_dN SE	0.0029	YN00_kappa	3.2146	YN00_dS SE	0.0129	YN00_N	695.1	YN00_S	228.9	YN00_t	0.0398	YN00_omega	0.1606	YN00_dS	0.036	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.1775	LWL85m_N	678.3	LWL85m_S	245.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.005	LPB93_dS	0.033	LPB93_w	0.1758	LWL85	LWL85_dN	0.005	LWL85_S	204.8	LWL85_dS	0.04	LWL85_w	0.1395	LWL85_N	719.2	NG86	NG86_dN	0.0057	NG86_omega	0.1559	NG86_dS	0.0367
MG108_maxbin_1_00644	MG273_maxbin_4_00457	YN00	YN00_dN	0.0197	YN00_dN SE	0.0054	YN00_kappa	3.2146	YN00_dS SE	0.0285	YN00_N	693.8	YN00_S	230.2	YN00_t	0.1588	YN00_omega	0.1288	YN00_dS	0.1531	LWL85m	LWL85m_dN	0.02	LWL85m_w	0.1354	LWL85m_N	697.0	LWL85m_S	227.0	LWL85m_rho	None	LWL85m_dS	0.15	LPB93	LPB93_dN	0.02	LPB93_dS	0.149	LPB93_w	0.1367	LWL85	LWL85_dN	0.019	LWL85_S	205.3	LWL85_dS	0.166	LWL85_w	0.1188	LWL85_N	718.7	NG86	NG86_dN	0.0195	NG86_omega	0.1256	NG86_dS	0.1556
SRR5449043_00788	SRR10957311_00760	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0137	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0465	YN00_omega	0.178	YN00_dS	0.0406	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2082	LWL85m_N	667.8	LWL85m_S	256.2	LWL85m_rho	None	LWL85m_dS	0.036	LPB93	LPB93_dN	0.007	LPB93_dS	0.036	LPB93_w	0.2038	LWL85	LWL85_dN	0.007	LWL85_S	205.2	LWL85_dS	0.045	LWL85_w	0.1549	LWL85_N	718.8	NG86	NG86_dN	0.0072	NG86_omega	0.1732	NG86_dS	0.0414
SRR5449043_00788	SRR10957314_00788	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0118	YN00_N	694.6	YN00_S	229.4	YN00_t	0.033	YN00_omega	0.139	YN00_dS	0.0312	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.3019	LWL85m_N	708.8	LWL85m_S	215.2	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.006	LPB93_dS	0.026	LPB93_w	0.2614	LWL85	LWL85_dN	0.007	LWL85_S	205.0	LWL85_dS	0.024	LWL85_w	0.2835	LWL85_N	719.0	NG86	NG86_dN	0.0043	NG86_omega	0.1342	NG86_dS	0.032
SRR5449043_00788	MG343_maxbin_1_00202	YN00	YN00_dN	0.0439	YN00_dN SE	0.0082	YN00_kappa	3.2146	YN00_dS SE	0.0161	YN00_N	693.5	YN00_S	230.5	YN00_t	0.141	YN00_omega	0.7793	YN00_dS	0.0563	LWL85m	LWL85m_dN	0.042	LWL85m_w	0.6099	LWL85m_N	750.5	LWL85m_S	173.5	LWL85m_rho	None	LWL85m_dS	0.068	LPB93	LPB93_dN	0.042	LPB93_dS	0.069	LPB93_w	0.6163	LWL85	LWL85_dN	0.043	LWL85_S	203.0	LWL85_dS	0.058	LWL85_w	0.743	LWL85_N	721.0	NG86	NG86_dN	0.0432	NG86_omega	0.736	NG86_dS	0.0587
SRR5449043_00788	ERR1939897_00774	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0162	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0605	YN00_omega	0.1579	YN00_dS	0.055	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1745	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.009	LPB93_dS	0.047	LPB93_w	0.192	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.061	LWL85_w	0.1373	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1542	NG86_dS	0.0558
SRR5449043_00788	SRR8179089_00793	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	694.7	YN00_S	229.3	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	205.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
SRR5449043_00788	SRR10389210_00788	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	694.7	YN00_S	229.3	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	205.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
SRR5449043_00788	SRR13259104_00810	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0162	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0605	YN00_omega	0.1579	YN00_dS	0.055	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1745	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.009	LPB93_dS	0.047	LPB93_w	0.192	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.061	LWL85_w	0.1373	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1542	NG86_dS	0.0558
SRR5449043_00788	SRR3350448_00742	YN00	YN00_dN	0.0131	YN00_dN SE	0.0044	YN00_kappa	3.2146	YN00_dS SE	0.0175	YN00_N	695.3	YN00_S	228.7	YN00_t	0.0772	YN00_omega	0.2034	YN00_dS	0.0642	LWL85m	LWL85m_dN	0.013	LWL85m_w	0.2069	LWL85m_N	693.0	LWL85m_S	231.0	LWL85m_rho	None	LWL85m_dS	0.063	LPB93	LPB93_dN	0.013	LPB93_dS	0.064	LPB93_w	0.2033	LWL85	LWL85_dN	0.012	LWL85_S	205.0	LWL85_dS	0.071	LWL85_w	0.177	LWL85_N	719.0	NG86	NG86_dN	0.013	NG86_omega	0.198	NG86_dS	0.0655
SRR5449043_00788	MG1348_maxbin_1_01252	YN00	YN00_dN	0.0242	YN00_dN SE	0.006	YN00_kappa	3.2146	YN00_dS SE	0.0304	YN00_N	693.7	YN00_S	230.3	YN00_t	0.1814	YN00_omega	0.1426	YN00_dS	0.1697	LWL85m	LWL85m_dN	0.025	LWL85m_w	0.1525	LWL85m_N	692.4	LWL85m_S	231.6	LWL85m_rho	None	LWL85m_dS	0.163	LPB93	LPB93_dN	0.025	LPB93_dS	0.165	LPB93_w	0.1517	LWL85	LWL85_dN	0.024	LWL85_S	205.3	LWL85_dS	0.184	LWL85_w	0.1303	LWL85_N	718.7	NG86	NG86_dN	0.024	NG86_omega	0.1391	NG86_dS	0.1722
SRR5449043_00788	MG151_maxbin_2_01047	YN00	YN00_dN	0.0014	YN00_dN SE	0.0014	YN00_kappa	3.2146	YN00_dS SE	0.0062	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0098	YN00_omega	0.1637	YN00_dS	0.0088	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.1644	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.008	LPB93	LPB93_dN	0.001	LPB93_dS	0.009	LPB93_w	0.1646	LWL85	LWL85_dN	0.001	LWL85_S	204.7	LWL85_dS	0.009	LWL85_w	0.1412	LWL85_N	719.3	NG86	NG86_dN	0.0014	NG86_omega	0.1584	NG86_dS	0.009
SRR5449043_00788	SRR10957307_00773	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0137	YN00_N	694.9	YN00_S	229.1	YN00_t	0.0465	YN00_omega	0.178	YN00_dS	0.0406	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2082	LWL85m_N	667.8	LWL85m_S	256.2	LWL85m_rho	None	LWL85m_dS	0.036	LPB93	LPB93_dN	0.007	LPB93_dS	0.036	LPB93_w	0.2038	LWL85	LWL85_dN	0.007	LWL85_S	205.2	LWL85_dS	0.045	LWL85_w	0.1549	LWL85_N	718.8	NG86	NG86_dN	0.0072	NG86_omega	0.1732	NG86_dS	0.0414
SRR5449043_00788	AP012332_1_00812	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0162	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0605	YN00_omega	0.1579	YN00_dS	0.055	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1745	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.009	LPB93_dS	0.047	LPB93_w	0.192	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.061	LWL85_w	0.1373	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1542	NG86_dS	0.0558
